ID,HAND
6434,0.392144361670629
6425,0.4436993888998124
3185,0.3208910215655325
6551,0.1368934287277061
3246,0.3854399455224427
3245,0.3595306943328708
3241,0.2138770022443529
3308,0.3450321021436507
3309,0.3414469601122951
6570,0.2943969912587506
6568,0.3072713939830833
6571,0.3752915193434592
6573,0.2258843200811792
6567,0.2689825815639831
6569,0.2845936758862958
8015,0.4727056989733469
3385,0.2518022490890418
3378,0.3478170600323326
3386,0.1940194163036484
3381,0.3516540954889097
3380,0.2878307465747188
8137,0.3334285581480337
8136,0.3377584950144235
8138,0.3200534367091169
9528,0.2663288734249575
9529,0.2758024969201003
9519,0.2505984527486603
9520,0.2779231917397236
8200,0.262652373271372
8315,0.1342018581317875
4009,0.3538185545839055
9527,0.3227822157405141
2702,0.420481796756687
2703,0.393525878605886
2704,0.338501756426559
2787,0.3311777493529348
5926,0.2048710422458063
2875,0.386138960124614
6272,0.2258082558220839
2876,0.3371785715634143
2877,0.3927633388580381
6247,0.3033219686748957
6313,0.7030143143983799
2938,0.4060250116487032
6314,0.6183601101215896
3001,
6342,0.5809718295384788
6343,0.475128270073723
6414,0.303289286622273
6416,0.3371845636730842
6415,0.2917361633956885
6417,0.3454374154705535
6413,0.3225549207436507
6419,0.3927715837971989
6418,0.3239924715624185
3151,0.3628370525106425
3152,0.3578557968644554
3153,0.388280679305611
6470,0.4665949561837779
6474,0.4144125300058782
6453,0.3686777661955138
6481,0.3019029950276527
6480,0.249911936906952
3214,0.5809333088360543
6559,0.4105447938827623
3366,0.4083880841307846
6633,0.1481197264876573
6632,0.1571204330671579
6631,0.1619198635786989
6630,0.1399939723044738
6615,0.3201438882169369
8113,0.3762950123547742
8114,0.379363970643974
8115,0.378084482028666
8279,0.3999415214489047
8266,0.1518239639630125
8072,0.2823558688427083
6148,0.3277233413413307
6147,0.3371742060468163
6149,0.4747907466489021
6202,0.2967208393291606
6325,0.1931429179439463
6306,0.4179523386431123
3019,0.3409239095958145
6349,0.1750991457180193
6348,0.1798108255370948
6350,0.1660598820199198
6347,0.168920954729186
6352,0.1911199465644009
3133,0.3977280182727414
6420,0.3493199204575238
6366,0.4523176041210471
3227,0.367334267905739
3231,0.2413365112608386
8000,0.3914438848622332
8004,0.3764022767973384
8003,0.3911504495960575
8001,0.4089996521795401
3295,0.1890477634873376
3296,0.1871709288450693
3377,0.4595371403656143
3375,0.2677468184175487
3376,0.3023473810721961
3374,0.3269406898876812
8123,0.369034583606914
8124,0.3611670491771929
3414,0.2298894186304913
9518,0.2664563922377236
9513,0.2101720520447995
2773,0.3757771237508956
6422,0.2059519026151304
2791,0.2852964873408439
2792,0.2792033576234999
6124,0.3067605933414005
2881,0.3141941250012696
2880,0.3120064337567499
2879,0.3317566996620657
2878,0.4041516363754167
2924,0.1812937376404487
3063,0.3926048354683648
3062,0.4579161709458769
3121,0.3549974294638048
3120,0.347839261033419
6464,0.7550868436034016
6445,0.4542778328170271
6536,0.4684154850310952
6534,0.2696227128355559
6535,0.3906151514769567
6564,0.2439204537835822
6565,0.2454497074844773
6566,0.2427327583459009
6562,0.2382907798789722
6563,0.2447438439312954
6561,0.2360379089171052
6483,0.3729249001446337
6484,0.3470559075164218
6485,0.3584926782736946
6618,0.3794444067465342
6595,0.3292962698450566
3407,0.1667210932962818
8120,0.1690906466829711
6574,0.4097351960843378
6575,0.3413943984123129
8184,0.4016497987879865
8099,0.4996587846453026
8188,0.3220419852418001
8185,0.2951824641126424
4076,0.4049107203275457
4077,0.4050007491655836
9517,0.4447303502601136
9508,0.3457350895688336
9507,0.2962451623185846
9510,0.3160300323998177
5886,0.4051660578430873
2603,0.3796374312083036
2604,0.3597178527864788
5738,0.4883147274187807
6268,0.1489032878382622
6269,0.2927652268042994
6337,0.2161358758486648
3074,0.2520156177696371
3073,0.2308628676497917
6694,0.3833372628762461
8320,0.1663663898582639
3130,0.3700642243013444
3129,0.390835046094141
3125,0.4685349277617194
6475,0.4242640933383683
3285,0.4520749775122273
3337,0.270683511150519
3338,0.2736956027055896
3333,0.4713516723016335
3332,0.482636922668861
3388,0.2144245349776027
8095,0.1950634429182678
3389,0.237658007206145
8094,0.2269567021354947
3387,0.268557654019426
8164,0.3252755581792834
8140,0.23863105965453
8183,0.2579570683589194
8189,0.3988768172162134
9524,0.2627258999219163
8788,0.3257801421188744
8789,0.4330876331432322
8791,0.2747860625682058
3765,0.326294673146641
8661,0.2699439619591482
8782,0.2263396552562527
8751,0.4088244055401683
3777,0.3348876978646605
3785,0.2467300780563271
8882,0.1776372970011448
8881,0.1518468541792939
8883,0.1584207464268078
8856,0.1817160633925728
8857,
8890,0.2444890046419789
8889,0.246157836643828
6742,0.2520842848062249
6741,0.275117761643204
6789,0.4131036774145234
6790,0.4006160158466975
6757,0.4156142048742923
6751,0.4261536442896446
6752,0.44048621997153
6743,0.3067229716211976
6744,0.3138720419529225
6758,0.2568201267050359
6760,0.240039091190095
6763,0.2074163195553622
6762,0.2647151367904461
6759,0.2313535990573502
6761,0.2548907344687549
7073,0.1758883451830166
3857,0.1575796228803742
3854,0.2463936836749376
3899,0.4009895831477668
3903,0.3884936848719713
6800,0.1360468393720982
6801,0.1400116100216569
3901,0.4187874155386699
3902,0.3974921666945452
3900,0.4057514538843632
3981,0.3155524865625288
3983,0.3208073969687158
3984,0.1961844860072337
3965,0.1911092913422006
3964,0.2059670924252384
4225,0.3547310737380342
7128,0.2370319263573578
7126,0.2543174291201349
7125,0.2946252672534486
7325,0.1737282242194128
7329,0.2801437731688944
7330,0.3359213731527359
7313,0.443374980620209
7311,0.4223281142201532
7347,0.2233837651501595
7344,0.4094945237155548
7295,0.1504526337052052
7346,0.3522914510351954
7462,0.405995358574571
7451,0.474557516684822
7450,0.4867630665982869
7447,0.2011097831882827
7448,0.1906912814135644
7473,0.2405980454986503
7472,0.2764252429782877
7495,
4053,0.3236093668955939
8669,0.4509186081893681
8670,0.3908446094458523
8641,0.4188359177725917
8732,0.2483998946401675
8764,0.1306329617632931
8709,0.3542534102891921
8750,0.1680089984150062
8708,0.3478853380782118
6778,0.364598747193144
6784,0.3388047732417464
6780,0.3436502286375482
6774,0.1835570364663694
6772,0.1636007294719234
6773,0.1883942500308621
6771,0.2338228757532753
7006,0.2117043514724404
3866,0.3661026442220134
3881,0.3209386579887141
3865,0.3724357239391672
6702,0.4226342483447796
9400,0.2372253392222605
7063,0.1449046293023037
3947,0.249622330995209
3898,0.3790166835386004
3979,0.2599216758153692
4168,0.2567729126263985
4161,0.2160345827657002
4169,0.2572748400636482
4174,0.4155330907008373
4170,0.4037085160068469
4171,0.3568346055911238
4172,0.3634893624227045
4246,0.2097706177977217
4250,0.2575303886196399
4248,0.3540058078568452
7463,0.4212472612368632
7436,0.1510617195003568
7437,0.3032443244406569
7438,0.3470225657921154
7445,0.3572291026896644
7459,0.3083049416008043
7460,0.3393467947386343
7453,0.2486077966029858
8787,0.335916063766223
8792,0.277256423867614
3699,0.4559399831984504
3700,0.4447309403994103
8818,0.3767739444608143
3770,0.3898803684324534
8827,0.3641361929315297
8823,0.2410220644814582
8819,0.3388660094745541
8820,0.304336187407442
8854,0.3557252188231001
8826,0.3609882457456443
8828,0.3661907026795781
8829,0.3534916996498445
7002,0.254461273725435
7052,0.3024860723430628
7049,0.316524911855119
7051,0.2826378727973832
7050,0.2547637123050637
8860,0.3619552167210986
3888,0.3616664771014981
3889,0.3282714881712089
3890,0.379128671936675
3863,0.3824836824766434
4160,0.2266652743750055
3999,0.3013278300610953
3886,0.3719548269238155
3907,0.5078032929593115
3839,0.1838922301462918
3893,0.3084949753756998
3891,0.3246134641207612
3892,0.3230484474529562
7137,0.2785954073013449
4241,0.2541782090335292
6729,0.3125773593238434
6731,0.4044513804395128
6845,0.3373797602945124
6730,0.4249756867652732
7301,0.4848211567014772
7300,0.497430464656024
7088,0.2601452502090554
4256,0.1575414025685743
4254,0.3037829054507274
4251,0.2899059874051753
4252,0.3139665831305134
4230,0.259468981840343
4277,0.3065248604305891
4280,0.3767630659111211
4278,0.3458208062012156
8774,0.392430955561702
8771,0.3168123658010237
8749,0.2777559598903125
8817,0.4019414020360553
8786,0.3203688230173233
3818,0.2667434152779015
3816,0.2562291785820878
3815,0.2451281391216138
8642,0.2575501470222558
3808,0.4320815207772753
3853,0.2066066041377662
8892,0.3788831856479884
8891,0.321480857230588
8893,0.3124631643223135
8894,0.3247954816422695
3855,0.3369388634299191
3851,0.5602156329331301
6777,0.1993235415090256
6775,0.2183908140357158
7039,0.1447663557059388
7031,0.4548251788145198
7030,0.2986357764265899
7025,0.3651409756263301
7059,0.2514180548487638
7026,0.2665005900525571
4162,0.2887199137193954
7123,0.1937563265588388
4163,0.3146730739557011
482,
4176,0.2568216788666647
8874,0.3509011775675149
7293,0.231496122611139
552,
93,
4217,0.3670484774638657
4216,0.3412820747529377
4196,0.2841724645457844
4215,0.3670160812086889
4213,0.4078279273903697
7326,0.2515777380442164
7287,
4243,0.3675816871679057
3852,0.4103917795887243
4282,0.2608808621169587
4283,0.2885717086707473
7351,0.2532462490658371
7350,0.247177958147775
7286,0.1915799405514621
7328,0.5431683403898834
7496,
7501,
7502,
7500,
7503,
7497,
7499,
7498,
7504,
8814,0.3449157428957063
8775,0.3175406511485539
8776,0.375863530912947
3817,0.2648336381481876
6747,0.2683480739783569
3802,0.4154151533592037
3835,0.2316055608602924
8637,0.3846202211273656
3809,0.3906157779704097
3806,0.4058203869298599
3807,0.4138296759654444
3847,0.376543655966016
3842,0.3533774990139461
3843,0.3526419505130692
8887,0.2153412539462079
8888,0.2457152703426152
7041,0.2176547037972455
7099,0.2435867420057751
7042,0.2182018365407383
7112,0.4257081720543902
7114,0.4357605793299265
7113,0.4412519601392905
7094,0.2703892139202777
3954,0.4434516889610017
3951,0.1798575512604671
3961,0.3473601370682272
3962,0.2553802641736805
3963,0.2296223374357388
3945,0.391908626552939
3959,0.5036845825371736
3946,0.441173011486806
6810,0.3831188500911454
6811,0.3253184806210835
6854,0.350366472311344
6855,0.4129852736780172
276,
4218,0.3808427994790052
4257,0.3583350796010991
7336,0.2328214348478278
7294,0.2019398439852889
4281,0.232852985774203
6830,0.113819113461188
4273,0.1664014206122762
4299,0.4670645195587775
4298,0.4661498732031159
7403,0.2277518574134232
4301,0.3484545466040998
7320,0.2036380207009781
7442,0.2487127651456349
4319,0.3647118644429218
7443,0.2414993581148079
7444,0.2760727275392544
4289,0.2488206020332722
4052,0.3033040351455009
8755,0.1718497215736684
8760,0.3770476942260882
8767,0.2447340766270234
8781,0.3681320075578355
8780,0.3380705120053709
3824,0.3061999539382309
6770,0.2139185267778668
3693,0.3706835689546496
6734,0.3586745702012689
6736,0.339950429462715
6733,0.2903953933931333
6735,0.3265765524884426
3819,0.2685211001301278
8859,0.3081547546495019
3860,0.1453564821689758
3861,0.1956282343438673
942,
844,
3844,0.394020652899522
7075,0.1825948191605644
7081,0.1464195064878552
3845,0.3632249114065705
7024,0.3828860997998305
7122,0.2005219831267483
7121,0.2028717963955923
7120,0.1788131055579627
274,
7086,0.2610327536545317
7087,0.172357735321835
7009,0.3177245588389141
7130,0.3797581064805236
6708,0.2714421857110086
7110,0.4080974738039141
7116,0.276321298631443
7007,0.2014501871889761
7074,0.1292271871257434
7008,0.2016055488954171
4244,0.346381345236854
4245,0.3749047208460733
7097,0.2145089807442417
7098,0.2200325322491898
4263,0.4007081550310734
7289,0.3837534211651797
6865,0.2764587209352823
6862,0.4126167326833465
6863,0.4849943998897947
7109,0.2468621365967081
4179,0.2107263245289039
4165,0.2621177443526147
3439,0.3538733224191593
8790,0.2827877892355513
3803,0.3925323893154543
3741,0.4570716763719404
3742,0.4235950070849962
3743,0.472169428217991
3744,0.4586684030461008
3766,0.4484904353296772
3776,0.3070847401506316
3773,0.3447137657664945
3767,0.5201692961930227
3768,0.5421743066871018
6788,0.3331355543492327
8855,0.1520043244218946
8850,0.2264383242593286
8848,0.1490344924892163
8852,0.1197972199098208
8847,0.0888587278254895
7034,0.3444966674531731
7010,0.2492687314483232
7035,0.3550950930990945
7040,0.2309776883256553
8871,0.1413051738286327
7048,0.2751914120953759
7046,0.3563257420741489
7019,0.1330019218209719
7020,0.375998263590693
7044,0.3527764956219201
7045,0.4429418636074373
8622,0.2553521195980887
7023,0.1857961838133371
7082,0.1469544157160417
7101,0.1787637614144046
7085,0.1304149463567546
7071,0.485912451976896
7102,0.1708535075945853
8813,0.3506083652477506
7129,0.3372395647495522
3837,0.2236130674683093
3836,0.207182717766742
3838,0.2020001890074696
7127,0.2033583571156554
3955,0.3230897230982759
3956,0.2403054344073316
3958,0.2406804519484844
3957,0.2335499162343331
7305,0.4943442063952462
7334,0.3743397474990605
7335,0.3644690745941061
7319,0.2088500490845341
7303,0.4019935292454178
7302,0.5084542594381032
7314,0.0807868714223104
4274,0.2674544206758121
4286,0.1661030898271131
4292,0.1533069554656168
4288,0.1705565060713543
4270,0.2319613053951277
4271,0.3159660323539225
4287,0.1967828332656474
7134,0.344867155570049
8784,0.2729380614376002
8783,0.2898622163297126
8785,0.3381143958904971
3805,0.2400385672564634
8728,0.1631657856323702
4054,0.4163388586190563
8736,0.2897231343836921
8812,0.1861622904989434
8840,0.2834982088019058
8841,0.2262059188416213
8645,0.4179397972777017
869,
6829,0.424096561523555
6764,0.3545050449032795
6767,0.2845257760496074
6765,0.2664276333781135
6766,0.2606110347154423
6768,0.2869936731860619
6769,0.2251791242284575
7047,0.2572136479585477
7036,0.2570948693104046
7058,0.2664423146421761
7018,0.1356923722061841
7037,0.2766440853046625
4173,0.2572040838984827
4166,0.3375781641535813
7083,0.1497268693405403
3980,0.2839458522349438
3833,0.3455500490461621
3834,0.4025830446110084
3944,0.4301763039086277
7062,0.2446317907975732
4192,0.3358005858275277
7338,0.1876416415030363
7331,0.31609916827062
7342,0.4333009908196683
7337,0.3933850665076872
7028,0.3207076089580531
7027,0.2238844101166106
7136,0.4825084508352268
4284,0.292352945651082
7324,0.3175419702326852
7341,0.4008533604464362
7340,0.4227351069711978
7517,0.3500665765107015
8306,0.4437892481751148
3521,0.4413881664923739
4128,0.1990654380408066
4118,0.3581653542946025
4117,0.2247943060429638
4134,0.3744276958728412
7858,0.3134416493244692
8461,0.2280731792374438
8362,0.3573652903100843
4050,0.376393799242668
8435,0.2083508703298106
3524,0.2881136057212595
3523,0.4563481680422497
6675,0.2956322402344203
6677,0.3385344186260847
6676,0.2735295081613539
6678,0.398960610999762
6690,0.2896027823756081
8540,0.6688747538342242
8560,0.3771521917770984
8559,0.3696829283497803
8177,0.2537788183461474
8478,0.2206636210881253
8574,0.4704983031224553
4070,0.4098586788798758
8624,0.2822952093946475
3656,0.3943783354386821
3650,0.2920036950795031
6721,0.2661577848106167
8756,0.1885211128509013
8758,0.1853790940921477
9515,0.2640703750830168
4062,0.2089151770978723
4071,0.4150596823827137
4091,0.2227603846915282
4084,0.2398297597502879
9541,0.3073078315655758
9540,0.3095411925654677
8409,0.3401218505404035
8354,0.1386489343756269
8345,0.3517935998437709
4131,0.3727636645190282
4147,0.2470066691525393
4148,0.2608165778853789
4138,0.4521490397963268
6667,0.3755082720287391
6668,0.3670756145518313
6656,0.1643943340826239
3571,0.166486999378169
6686,0.3591375138190021
6657,0.3008310351238006
6684,0.308124113228813
8584,0.2441802456945719
8479,0.36896561765575
8598,0.5249112498495682
8605,0.508113716945039
8604,0.516958714576383
3624,0.3744486290352645
3625,0.3929715173268023
3622,0.417974519496992
8577,
8609,0.3740222262567506
6709,0.3845874392534045
3715,0.41371389103572
6746,0.4531672919720615
3751,0.3532726089970584
3757,0.312806377407959
3752,0.3124117354557068
4061,0.4995257711865035
8314,0.3548731847738688
4088,0.3749072222051993
8395,0.2363483918593631
8394,0.295247076773474
4114,0.3762555843443608
4064,0.5196349625149559
4115,0.3851855056090901
4063,0.5302531687825365
3446,0.2797545462507372
3490,0.362589223024688
3489,0.3609603165161313
3493,0.3726361010120179
8505,0.4356654828881687
4214,0.3332720888913066
8506,0.4029727973697172
8454,0.2454217687590228
3522,0.2717487599678037
3583,0.2001489922341436
6696,0.3381022515244023
8687,0.3269018380156548
8689,0.3507995982713521
8617,0.3628171300647613
8620,0.416543894490734
8619,0.4314538066442328
8618,0.433746951652831
8615,0.4073183583117585
8616,0.3914870794830866
6711,0.3857738139676009
6724,0.2829796942017273
6732,0.2980607742151612
8272,
8273,
4129,0.3570342381837696
4127,0.3289514700863359
8402,0.4023906807895481
8398,0.2595753781933934
8399,0.1826442107690133
8401,0.3149039118960243
3508,0.3559490571123014
4140,0.3526577119788145
3533,0.3497575897211329
3531,0.3552919201604711
3532,0.3436112907385865
3527,0.2197737901733546
3529,0.3681953374474097
8522,0.3793386603868051
8585,0.277046147235825
3630,0.400916900751364
3631,0.3887847810737009
8477,0.1951374877258765
8583,0.4866216274518227
8580,0.4869425434143899
8643,0.3689248173008289
8650,0.301874048115468
8652,0.3996458859707577
8651,0.3348073208418806
8644,0.3268261286224912
6707,0.3923988459315866
6718,0.1887852098666367
6720,0.1843670418744313
6719,0.2311638451093544
3730,0.3897605939244097
3727,0.4505362736957867
3729,0.410650696611741
3695,0.4071605992278024
8762,0.4309183531359877
8763,0.4085510297372956
3697,0.4428756938703211
8795,0.2206417912508098
3565,0.3819678579237093
3562,0.3958221617985943
8797,0.2864740610759653
8794,0.3349852226278887
3651,0.2416709914876766
8284,0.3186930904309447
8300,0.3119512048927899
4116,0.3663216714413329
8178,0.2430881059864827
8084,0.5189244967312104
8076,0.4741291535447601
8343,0.3886111149411256
3444,0.4746429410441279
9575,0.2991595293607526
4130,0.3584409485312981
4133,0.3565699467892562
4132,0.3890650765435178
4155,0.4440518417340751
3535,0.3557780270812539
3534,0.2823390698662323
8550,0.2763323221314031
8595,0.4516199618093209
3602,0.3589547204772241
3595,0.476885663970677
8633,0.4599532060495391
3588,0.4311050319996706
3600,0.2164254981878324
8608,0.3614559441541342
3619,0.2584907595374646
3673,0.3742364411286642
3670,0.2714220918738926
8653,0.3937315384292082
8713,0.2533610403180966
8717,0.2498599272400667
8757,0.178327168456508
8721,0.3734357840545204
8361,0.3694211804700627
8369,0.4065230981016716
8373,0.2010373288086498
8375,0.2532055049097197
8372,0.2238768323913184
8342,0.1922692001607757
8324,0.4166043780363559
3460,0.2312920416961374
8179,0.3598933651170278
8397,0.3108826142349504
3518,0.2117681418414517
8405,0.5173292138582358
4112,0.4145767361866921
3461,0.4060439026977432
8521,0.3819904266993614
8576,0.3571437680843002
8579,0.4987277959719662
8632,0.1617314780875484
8658,0.2638639645900782
8659,0.4737330859070163
6703,0.2607509608845615
6704,0.2995144877955712
6705,0.2632548376483182
6706,0.3685704593913382
3750,0.3825920728904262
3748,0.365179398190229
3749,0.4063650533123916
3747,0.4083428133721411
8779,0.3830711164514889
8382,0.2263833441906093
8379,0.2353612022872808
8380,0.2222735479020713
8378,0.2311966833342138
8377,0.2528117056442425
8376,0.2581357002834692
8381,0.2398988780466027
8384,0.3053449047441766
9570,0.144023488234762
9571,0.229081074629871
8368,0.374037300152276
8410,0.2219363714515082
8414,0.3878562701311007
7786,0.151195571109299
8428,0.1435120376881023
8516,0.2607658265068789
8467,0.4342822535615483
3538,0.1553245275063698
6691,0.4246540797350868
8561,0.4643442071176937
8564,0.3976500935728211
8563,0.5198700989332262
8562,0.4360310259849479
6698,0.2174453256006178
8539,0.4120456756156866
3640,0.3966160046913806
174,
6699,0.313483284071255
265,
6710,0.3631391447650929
3698,0.2133987121732178
3728,0.4614998471073468
3654,0.2968170993472002
3746,0.4424276311341327
8773,0.2618189780272399
3754,0.3261791852422416
8772,0.3243453955126704
3771,0.2879867548678377
8778,0.3056750951943338
8746,0.2399648120205941
8697,0.2475815519155002
8356,0.2301748214823582
8355,0.2782453398706858
9535,0.3468846847232209
3434,0.1935530804486487
9514,0.2468145027737577
640,
9566,0.2319629252821358
9567,0.2121169881805352
9564,0.2282516849763256
9565,0.237217388784787
4093,0.7148848823033812
3449,0.3824312108015983
3448,0.3509842139885229
3447,0.4009914731145318
3451,0.4890463098776552
8482,0.4521632754118032
8483,0.4203407687332115
8471,0.3276873437094105
6687,0.3633957934610836
8469,0.2945230908474712
8512,0.116115473364451
8519,0.5148321682805694
8515,0.2247861114104122
8517,0.3949796607676781
8504,0.3450156850713375
3593,0.23675556555387
3605,0.2501333046802226
3668,0.2700542178821328
6700,0.314367214416908
6714,0.1934640544542398
8646,0.4378905746376193
3718,0.3319478693090454
3731,0.1917229061428395
3589,0.1898352791693027
3726,0.2486675764638876
8277,0.3522219516751917
8386,0.3112587715015105
8387,0.2582159247351255
8389,0.278154045040969
8391,0.2247084232573156
8390,0.2690536926423361
8393,0.2572587367784521
8392,0.2716625001117267
4137,0.3675688115045277
4135,0.3771823368071669
4136,0.3838045616275173
9573,0.4097367482201371
3525,0.4160272053089352
6685,0.3481178746312029
8481,0.3155704895883414
6688,0.387412801316666
8472,0.4460255249706304
6679,0.3353311802146282
9572,0.3931315140556943
8323,0.3342962563017206
8321,0.2286029456598513
8322,0.2588424987580129
9569,0.3944189897441406
9539,0.2174320320445238
8586,0.2954072630537795
3601,0.2825434346309146
8623,0.2788363344348084
3575,0.3990059919504213
3574,0.3878305881384075
3570,0.3797183044304827
3617,0.4266725203451577
8703,0.2446273088914166
8712,0.1470266633713398
3652,0.1121485768649717
3618,0.3944164256519625
8761,0.4167532376195869
8754,0.4172636930639081
6701,0.453764797807764
3713,0.3622719784241534
4302,0.3435699844430769
7535,0.2439547286633239
7536,0.2437115249956432
7589,0.4193358770906668
7569,0.4077414033076562
7583,0.3900795444429159
7567,0.4109970428442001
7571,0.3829847782383255
7572,0.4195936066318884
7607,0.3253921876830998
4350,0.3537787143937591
7544,0.2030076997931949
7545,0.4549771324610731
7620,0.1503360405752081
6911,0.2070493066381187
